id,region,lga,ward,pump_age,extraction_type,quantity,p_non_functional,predicted_status,population_est,priority_score,action,priority_tier
47926,Ruvuma,Tunduru,Tuwemacho,10.0,other - swn 81,enough,0.0939,functional,1.0,0.1,5. Aucune action,P4
23132,Lindi,Lindi Rural,Mchinga,1.0,afridev,insufficient,0.1061,functional,1.0,0.1,5. Aucune action,P4
47488,Ruvuma,Tunduru,Nandembo,21.0,gravity,enough,0.075,functional,1.0,0.1,5. Aucune action,P4
54769,Iringa,Iringa Rural,Mahuninga,22.0,gravity,enough,0.0585,functional,1.0,0.1,5. Aucune action,P4
68345,Ruvuma,Tunduru,Mbesa,16.0,swn 80,enough,0.1062,functional,1.0,0.1,5. Aucune action,P4
62611,Ruvuma,Tunduru,Ligunga,2.0,submersible,enough,0.051,functional,1.0,0.1,5. Aucune action,P4
8151,Tanga,Muheza,Kigombe,2.0,gravity,insufficient,0.0931,functional,1.0,0.1,5. Aucune action,P4
35290,Tanga,Lushoto,Ubiri,30.0,gravity,enough,0.1306,functional,1.0,0.1,5. Aucune action,P4
21804,Tanga,Lushoto,Soni,8.0,gravity,enough,0.1103,functional,1.0,0.1,5. Aucune action,P4
6273,Pwani,Kibaha,Kibaha,1.0,gravity,insufficient,0.0522,functional,1.0,0.1,5. Aucune action,P4
66898,Tanga,Lushoto,Malindi,26.0,gravity,enough,0.0742,functional,1.0,0.1,5. Aucune action,P4
10489,Iringa,Iringa Rural,Kihorogota,14.0,gravity,dry,0.0871,functional,1.0,0.1,1. Étude hydrogéologique,P4
5012,Arusha,Monduli,Makuyuni,13.0,other,seasonal,0.0687,functional,1.0,0.1,5. Aucune action,P4
30227,Iringa,Njombe,Imalinyi,3.0,gravity,enough,0.0019,functional,70.0,0.1,5. Aucune action,P4
72557,Singida,Singida Rural,Sepuko,13.0,gravity,insufficient,0.1197,functional,1.0,0.1,5. Aucune action,P4
67835,Kilimanjaro,Rombo,Keni Mengeni,7.0,gravity,insufficient,0.0785,functional,1.0,0.1,5. Aucune action,P4
44259,Iringa,Iringa Rural,Nzihi,24.0,gravity,enough,0.1177,functional,1.0,0.1,5. Aucune action,P4
10830,Tanga,Lushoto,Shume,19.0,gravity,enough,0.0795,functional,1.0,0.1,5. Aucune action,P4
46470,Arusha,Monduli,Makuyuni,13.0,other,seasonal,0.1106,functional,1.0,0.1,5. Aucune action,P4
51578,Iringa,Iringa Rural,Ifunda,7.0,gravity,enough,0.0558,functional,1.0,0.1,5. Aucune action,P4
25020,Pwani,Bagamoyo,Zinga/Ikerege,0.0,submersible,enough,0.0054,functional,20.0,0.1,5. Aucune action,P4
47370,Pwani,Rufiji,Ngorongo,1.0,mono,enough,0.0545,functional,1.0,0.1,5. Aucune action,P4
59905,Kilimanjaro,Moshi Rural,Kahe,5.0,submersible,enough,0.0018,functional,60.0,0.1,5. Aucune action,P4
60082,Pwani,Rufiji,Mwaseni,1.0,mono,insufficient,0.1069,functional,1.0,0.1,5. Aucune action,P4
4678,Kilimanjaro,Moshi Urban,Njoro,5.0,gravity,insufficient,0.0969,functional,1.0,0.1,5. Aucune action,P4
52207,Pwani,Rufiji,Kibiti,4.0,nira/tanira,enough,0.1036,functional,1.0,0.1,5. Aucune action,P4
68182,Pwani,Kibaha,Tumbi,1.0,mono,insufficient,0.0699,functional,1.0,0.1,5. Aucune action,P4
46924,Dar es Salaam,Ilala,Kitunda,3.0,submersible,enough,0.0034,functional,20.0,0.1,5. Aucune action,P4
16799,Kilimanjaro,Moshi Urban,Njoro,3.0,gravity,insufficient,0.0567,functional,1.0,0.1,5. Aucune action,P4
22076,Iringa,Iringa Rural,Malenga Makali,21.0,gravity,enough,0.0906,functional,1.0,0.1,5. Aucune action,P4
42841,Iringa,Iringa Rural,Izazi,1.0,gravity,enough,0.1125,functional,1.0,0.1,5. Aucune action,P4
35329,Kilimanjaro,Rombo,Keni Mengeni,7.0,gravity,insufficient,0.1086,functional,1.0,0.1,5. Aucune action,P4
44607,Iringa,Iringa Rural,Mseke,27.0,gravity,enough,0.0761,functional,1.0,0.1,5. Aucune action,P4
40995,Kilimanjaro,Moshi Rural,Kahe,5.0,submersible,enough,0.0016,functional,75.0,0.1,5. Aucune action,P4
13392,Morogoro,Mvomero,Mvomero,37.0,gravity,insufficient,0.1333,functional needs repair,1.0,0.1,5. Aucune action,P4
55176,Tanga,Lushoto,Mbaramo,3.0,gravity,enough,0.1054,functional,1.0,0.1,5. Aucune action,P4
37231,Iringa,Njombe,Imalinyi,18.0,gravity,enough,0.0029,functional,46.0,0.1,5. Aucune action,P4
25982,Ruvuma,Tunduru,Namasakata,4.0,other - swn 81,enough,0.0682,functional,1.0,0.1,5. Aucune action,P4
45488,Iringa,Iringa Rural,Mseke,27.0,gravity,enough,0.101,functional,1.0,0.1,5. Aucune action,P4
30087,Tanga,Lushoto,Tamota,3.0,gravity,enough,0.1313,functional,1.0,0.1,5. Aucune action,P4
22394,Iringa,Iringa Rural,Mahuninga,22.0,gravity,enough,0.0731,functional,1.0,0.1,5. Aucune action,P4
38740,Pwani,Rufiji,Chumbi,0.0,nira/tanira,enough,0.1113,functional,1.0,0.1,5. Aucune action,P4
73386,Arusha,Meru,Ngarenanyuki,7.0,gravity,insufficient,0.0986,functional,1.0,0.1,5. Aucune action,P4
66165,Pwani,Mafia,Kiegeani,,submersible,enough,0.1055,functional,1.0,0.1,5. Aucune action,P4
66364,Ruvuma,Tunduru,Ligoma,4.0,india mark ii,enough,0.1028,functional,1.0,0.1,5. Aucune action,P4
71886,Ruvuma,Tunduru,Nandembo,2.0,gravity,enough,0.1254,functional,1.0,0.1,5. Aucune action,P4
74007,Tanga,Lushoto,Malindi,26.0,gravity,enough,0.0571,functional,1.0,0.1,5. Aucune action,P4
59105,Pwani,Rufiji,Mwaseni,1.0,mono,insufficient,0.0843,functional,1.0,0.1,5. Aucune action,P4
72744,Tanga,Lushoto,Shume,19.0,gravity,enough,0.0842,functional,1.0,0.1,5. Aucune action,P4
16827,Tanga,Lushoto,Kwai,22.0,gravity,enough,0.1294,functional,1.0,0.1,5. Aucune action,P4
57324,Dar es Salaam,Ilala,Kitunda,3.0,submersible,enough,0.0018,functional,80.0,0.1,5. Aucune action,P4
58447,Pwani,Kibaha,Visiga,8.0,mono,enough,0.1008,functional,1.0,0.1,5. Aucune action,P4
72697,Tanga,Lushoto,Malindi,26.0,gravity,enough,0.1474,functional,1.0,0.1,5. Aucune action,P4
28042,Pwani,Rufiji,Chumbi,0.0,nira/tanira,enough,0.1174,functional,1.0,0.1,5. Aucune action,P4
10240,Singida,Singida Rural,Siuyu,13.0,submersible,insufficient,0.1075,functional,1.0,0.1,5. Aucune action,P4
29768,Arusha,Monduli,Makuyuni,13.0,submersible,insufficient,0.1354,functional needs repair,1.0,0.1,5. Aucune action,P4
42839,Kilimanjaro,Moshi Rural,Kahe,5.0,submersible,enough,0.0019,functional,50.0,0.1,5. Aucune action,P4
3190,Kilimanjaro,Moshi Rural,Makuyuni,2.0,gravity,enough,0.1212,functional,1.0,0.1,5. Aucune action,P4
31624,Morogoro,Mvomero,Mzumbe,3.0,gravity,enough,0.0598,functional,1.0,0.1,5. Aucune action,P4
55389,Iringa,Makete,Ikuwo,3.0,gravity,enough,0.0024,functional,54.0,0.1,5. Aucune action,P4
20439,Ruvuma,Tunduru,Marumba,17.0,swn 80,enough,0.135,functional,1.0,0.1,5. Aucune action,P4
50328,Tanga,Lushoto,Malindi,26.0,gravity,enough,0.145,functional,1.0,0.1,5. Aucune action,P4
7546,Tanga,Lushoto,Shume,19.0,gravity,enough,0.0774,functional,1.0,0.1,5. Aucune action,P4
4779,Iringa,Iringa Rural,Ifunda,7.0,gravity,enough,0.0526,functional,1.0,0.1,5. Aucune action,P4
68314,Iringa,Iringa Rural,Mseke,29.0,gravity,enough,0.0546,functional,1.0,0.1,5. Aucune action,P4
45921,Iringa,Iringa Rural,Ifunda,2.0,swn 80,enough,0.0787,functional,1.0,0.1,5. Aucune action,P4
62709,Iringa,Iringa Rural,Ifunda,3.0,gravity,enough,0.111,functional,1.0,0.1,5. Aucune action,P4
57625,Pwani,Rufiji,Mwaseni,1.0,mono,insufficient,0.0894,functional,1.0,0.1,5. Aucune action,P4
66476,Mtwara,Tandahimba,Mdimba Mnyoma,5.0,submersible,seasonal,0.069,functional,1.0,0.1,5. Aucune action,P4
48574,Mara,Serengeti,Kenyamonta,2.0,other - rope pump,enough,0.0041,functional,30.0,0.1,5. Aucune action,P4
63646,Kilimanjaro,Siha,Siha Kati,10.0,gravity,enough,0.0046,functional,1.0,0.0,5. Aucune action,P4
40835,Pwani,Rufiji,Mwaseni,1.0,mono,enough,0.0339,functional,1.0,0.0,5. Aucune action,P4
16883,Kilimanjaro,Siha,Siha Magharibi,2.0,gravity,enough,0.0179,functional,1.0,0.0,5. Aucune action,P4
32770,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0099,functional,1.0,0.0,5. Aucune action,P4
3618,Kilimanjaro,Siha,Siha Mashariki,11.0,gravity,enough,0.0145,functional,1.0,0.0,5. Aucune action,P4
44822,Kilimanjaro,Siha,Siha Magharibi,2.0,gravity,enough,0.0216,functional,1.0,0.0,5. Aucune action,P4
46602,Singida,Singida Rural,Issuwa,13.0,mono,insufficient,0.0301,functional,1.0,0.0,5. Aucune action,P4
71633,Morogoro,Morogoro Urban,Bigwa,3.0,gravity,enough,0.0382,functional,1.0,0.0,5. Aucune action,P4
57074,Kilimanjaro,Siha,Siha Kati,7.0,gravity,enough,0.0027,functional,1.0,0.0,5. Aucune action,P4
22547,Arusha,Ngorongoro,Nainokanoka,2.0,gravity,seasonal,0.0259,functional needs repair,1.0,0.0,5. Aucune action,P4
14161,Pwani,Mkuranga,Vikindu,1.0,submersible,enough,0.013,functional,1.0,0.0,5. Aucune action,P4
40561,Kilimanjaro,Siha,Siha Magharibi,2.0,gravity,enough,0.019,functional,1.0,0.0,5. Aucune action,P4
35892,Kilimanjaro,Siha,Siha Magharibi,2.0,gravity,enough,0.0229,functional,1.0,0.0,5. Aucune action,P4
62010,Pwani,Rufiji,Ikwiriri,4.0,submersible,enough,0.0349,functional,1.0,0.0,5. Aucune action,P4
8968,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0077,functional,1.0,0.0,5. Aucune action,P4
59586,Kilimanjaro,Siha,Siha Kaskazini,5.0,gravity,enough,0.0344,functional,1.0,0.0,5. Aucune action,P4
52117,Kilimanjaro,Siha,Siha Magharibi,5.0,gravity,enough,0.0189,functional,1.0,0.0,5. Aucune action,P4
101,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.008,functional,1.0,0.0,5. Aucune action,P4
35259,Kilimanjaro,Siha,Siha Kati,11.0,gravity,enough,0.0061,functional,1.0,0.0,5. Aucune action,P4
68340,Pwani,Rufiji,Utete,3.0,mono,enough,0.0231,functional,1.0,0.0,5. Aucune action,P4
5772,Kilimanjaro,Siha,Siha Kaskazini,4.0,gravity,enough,0.0411,functional,1.0,0.0,5. Aucune action,P4
23619,Iringa,Ludewa,Mawengi,19.0,gravity,enough,0.03,functional,1.0,0.0,5. Aucune action,P4
69815,Tanga,Lushoto,Malindi,26.0,gravity,enough,0.0472,functional,1.0,0.0,5. Aucune action,P4
38907,Iringa,Ludewa,Mawengi,19.0,gravity,enough,0.026,functional,1.0,0.0,5. Aucune action,P4
73443,Kilimanjaro,Siha,Siha Mashariki,4.0,gravity,enough,0.0064,functional,1.0,0.0,5. Aucune action,P4
1789,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0061,functional,1.0,0.0,5. Aucune action,P4
23013,Kilimanjaro,Siha,Siha Kati,8.0,gravity,enough,0.0037,functional,1.0,0.0,5. Aucune action,P4
41965,Kilimanjaro,Siha,Siha Kati,10.0,gravity,enough,0.0045,functional,1.0,0.0,5. Aucune action,P4
18929,Pwani,Kibaha,Kibaha,0.0,mono,enough,0.0069,functional,1.0,0.0,5. Aucune action,P4
52508,Tanga,Lushoto,Lushoto,4.0,gravity,enough,0.0437,functional,1.0,0.0,5. Aucune action,P4
47394,Kilimanjaro,Siha,Siha Kati,11.0,gravity,enough,0.0062,functional,1.0,0.0,5. Aucune action,P4
6346,Kilimanjaro,Siha,Siha Magharibi,2.0,gravity,enough,0.0138,functional,1.0,0.0,5. Aucune action,P4
48360,Pwani,Kibaha,Kibaha,2.0,mono,enough,0.0111,functional,1.0,0.0,5. Aucune action,P4
54735,Kilimanjaro,Siha,Siha Magharibi,2.0,gravity,enough,0.0128,functional,1.0,0.0,5. Aucune action,P4
63774,Pwani,Rufiji,Ikwiriri,4.0,submersible,enough,0.0437,functional,1.0,0.0,5. Aucune action,P4
43599,Tanga,Lushoto,Lushoto,4.0,gravity,enough,0.0448,functional,1.0,0.0,5. Aucune action,P4
30476,Kilimanjaro,Siha,Siha Magharibi,2.0,gravity,enough,0.0201,functional,1.0,0.0,5. Aucune action,P4
7845,Ruvuma,Tunduru,Marumba,2.0,submersible,enough,0.0119,functional needs repair,1.0,0.0,5. Aucune action,P4
31960,Pwani,Rufiji,Utete,3.0,mono,enough,0.0252,functional,1.0,0.0,5. Aucune action,P4
37668,Kilimanjaro,Siha,Siha Kati,9.0,gravity,enough,0.0057,functional,1.0,0.0,5. Aucune action,P4
69640,Pwani,Kibaha,Kibaha,1.0,mono,enough,0.0078,functional,1.0,0.0,5. Aucune action,P4
13120,Kilimanjaro,Siha,Siha Kati,10.0,gravity,enough,0.0039,functional,1.0,0.0,5. Aucune action,P4
57655,Ruvuma,Tunduru,Matemanga,25.0,gravity,insufficient,0.0436,functional,1.0,0.0,5. Aucune action,P4
14515,Kilimanjaro,Siha,Siha Kati,7.0,gravity,enough,0.0045,functional,1.0,0.0,5. Aucune action,P4
35685,Kilimanjaro,Siha,Siha Kati,11.0,gravity,enough,0.0039,functional,1.0,0.0,5. Aucune action,P4
6206,Tanga,Lushoto,Lushoto,4.0,gravity,enough,0.0459,functional,1.0,0.0,5. Aucune action,P4
38784,Kilimanjaro,Siha,Siha Kati,10.0,gravity,enough,0.0041,functional,1.0,0.0,5. Aucune action,P4
12107,Kilimanjaro,Siha,Siha Mashariki,11.0,gravity,enough,0.0157,functional,1.0,0.0,5. Aucune action,P4
16359,Kilimanjaro,Siha,Siha Kati,10.0,gravity,enough,0.0041,functional,1.0,0.0,5. Aucune action,P4
9958,Kilimanjaro,Siha,Siha Kati,11.0,gravity,enough,0.0068,functional,1.0,0.0,5. Aucune action,P4
59141,Kilimanjaro,Siha,Siha Kati,4.0,gravity,enough,0.0034,functional,1.0,0.0,5. Aucune action,P4
35967,Kilimanjaro,Rombo,Keni  Alleni,1.0,gravity,insufficient,0.0176,functional,1.0,0.0,5. Aucune action,P4
44033,Ruvuma,Tunduru,Matemanga,25.0,gravity,enough,0.0436,functional,1.0,0.0,5. Aucune action,P4
14858,Iringa,Njombe,Igosi,5.0,gravity,enough,0.0272,functional,1.0,0.0,5. Aucune action,P4
59024,Pwani,Kibaha,Visiga,1.0,mono,enough,0.0198,functional,1.0,0.0,5. Aucune action,P4
14099,Kilimanjaro,Siha,Siha Kati,11.0,gravity,enough,0.0037,functional,1.0,0.0,5. Aucune action,P4
58484,Singida,Singida Rural,Misughaa,13.0,mono,insufficient,0.0204,functional,1.0,0.0,5. Aucune action,P4
7400,Kilimanjaro,Siha,Siha Magharibi,3.0,gravity,enough,0.0176,functional,1.0,0.0,5. Aucune action,P4
63122,Iringa,Ludewa,Mawengi,19.0,gravity,enough,0.0285,functional,1.0,0.0,5. Aucune action,P4
27362,Singida,Singida Rural,Munga'a,13.0,submersible,insufficient,0.0275,functional,1.0,0.0,5. Aucune action,P4
30803,Kilimanjaro,Siha,Siha Mashariki,11.0,gravity,enough,0.0043,functional,1.0,0.0,5. Aucune action,P4
61232,Kilimanjaro,Siha,Siha Kati,11.0,gravity,enough,0.0039,functional,1.0,0.0,5. Aucune action,P4
16858,Pwani,Kibaha,Mailimoja,1.0,mono,insufficient,0.0131,functional,1.0,0.0,5. Aucune action,P4
56890,Mtwara,Tandahimba,Tandahimba,14.0,submersible,unknown,0.0243,functional,1.0,0.0,5. Aucune action,P4
1717,Arusha,Monduli,Esilalei,3.0,other,seasonal,0.047,functional,1.0,0.0,5. Aucune action,P4
1830,Pwani,Kibaha,Visiga,1.0,mono,enough,0.0199,functional,1.0,0.0,5. Aucune action,P4
70767,Kilimanjaro,Siha,Siha Mashariki,11.0,gravity,enough,0.0039,functional,1.0,0.0,5. Aucune action,P4
60341,Kilimanjaro,Siha,Siha Kati,10.0,gravity,enough,0.0047,functional,1.0,0.0,5. Aucune action,P4
46831,Tanga,Lushoto,Shume,19.0,gravity,enough,0.0486,functional,1.0,0.0,5. Aucune action,P4
30892,Singida,Singida Rural,Issuwa,23.0,submersible,insufficient,0.0396,functional,1.0,0.0,5. Aucune action,P4
20802,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0073,functional,1.0,0.0,5. Aucune action,P4
59934,Pwani,Kibaha,Kibaha,7.0,mono,enough,0.0183,functional,1.0,0.0,5. Aucune action,P4
12457,Kilimanjaro,Siha,Siha Magharibi,2.0,gravity,enough,0.0205,functional,1.0,0.0,5. Aucune action,P4
41441,Kilimanjaro,Siha,Siha Mashariki,4.0,gravity,enough,0.0067,functional,1.0,0.0,5. Aucune action,P4
8129,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0073,functional,1.0,0.0,5. Aucune action,P4
50452,Tanga,Lushoto,Gare,4.0,gravity,enough,0.0443,functional,1.0,0.0,5. Aucune action,P4
1958,Iringa,Ludewa,Mawengi,19.0,gravity,enough,0.0327,functional,1.0,0.0,5. Aucune action,P4
55877,Ruvuma,Tunduru,Misechela,27.0,gravity,enough,0.0444,functional needs repair,1.0,0.0,5. Aucune action,P4
26196,Pwani,Rufiji,Utete,3.0,mono,enough,0.0192,functional,1.0,0.0,5. Aucune action,P4
23254,Ruvuma,Tunduru,Marumba,2.0,submersible,enough,0.0116,functional needs repair,1.0,0.0,5. Aucune action,P4
52283,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0068,functional,1.0,0.0,5. Aucune action,P4
62965,Kilimanjaro,Siha,Siha Kati,11.0,gravity,enough,0.0054,functional,1.0,0.0,5. Aucune action,P4
46147,Iringa,Njombe,Imalinyi,2.0,gravity,enough,0.0081,functional,6.0,0.0,5. Aucune action,P4
704,Kilimanjaro,Siha,Siha Magharibi,2.0,gravity,enough,0.0164,functional,1.0,0.0,5. Aucune action,P4
40144,Kilimanjaro,Siha,Siha Kati,6.0,gravity,enough,0.0032,functional,1.0,0.0,5. Aucune action,P4
36817,Tanga,Lushoto,Malindi,26.0,gravity,enough,0.0472,functional,1.0,0.0,5. Aucune action,P4
12703,Kilimanjaro,Siha,Siha Kati,11.0,gravity,enough,0.0063,functional,1.0,0.0,5. Aucune action,P4
70868,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0077,functional,1.0,0.0,5. Aucune action,P4
36413,Kilimanjaro,Siha,Siha Kati,0.0,gravity,enough,0.0119,functional,1.0,0.0,5. Aucune action,P4
45147,Kilimanjaro,Siha,Siha Kati,6.0,gravity,enough,0.0036,functional,1.0,0.0,5. Aucune action,P4
65399,Kilimanjaro,Siha,Siha Kati,14.0,gravity,enough,0.0271,functional,1.0,0.0,5. Aucune action,P4
66261,Pwani,Rufiji,Kibiti,3.0,mono,enough,0.0161,functional,1.0,0.0,5. Aucune action,P4
16652,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0064,functional,1.0,0.0,5. Aucune action,P4
9250,Singida,Singida Rural,Merya,3.0,submersible,insufficient,0.0497,functional,1.0,0.0,5. Aucune action,P4
50865,Singida,Singida Rural,Munga'a,13.0,submersible,insufficient,0.0273,functional,1.0,0.0,5. Aucune action,P4
41100,Pwani,Kibaha,Kibaha,4.0,mono,enough,0.0119,functional,1.0,0.0,5. Aucune action,P4
48476,Ruvuma,Tunduru,Matemanga,25.0,gravity,insufficient,0.0436,functional,1.0,0.0,5. Aucune action,P4
44968,Iringa,Iringa Rural,Lumuli,2.0,gravity,enough,0.0437,functional,1.0,0.0,5. Aucune action,P4
10986,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0047,functional,1.0,0.0,5. Aucune action,P4
7672,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0073,functional,1.0,0.0,5. Aucune action,P4
34917,Kilimanjaro,Siha,Siha Kati,5.0,gravity,enough,0.0037,functional,1.0,0.0,5. Aucune action,P4
4504,Singida,Singida Rural,Naintiri,13.0,submersible,insufficient,0.0345,functional,1.0,0.0,5. Aucune action,P4
53765,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0095,functional,1.0,0.0,5. Aucune action,P4
7465,Pwani,Bagamoyo,Yombo,2.0,mono,enough,0.0253,functional,1.0,0.0,5. Aucune action,P4
9610,Kilimanjaro,Siha,Siha Magharibi,2.0,gravity,enough,0.0148,functional,1.0,0.0,5. Aucune action,P4
59768,Kilimanjaro,Siha,Siha Kati,4.0,gravity,enough,0.0036,functional,1.0,0.0,5. Aucune action,P4
55860,Kilimanjaro,Siha,Siha Kaskazini,4.0,gravity,enough,0.0298,functional,1.0,0.0,5. Aucune action,P4
53895,Ruvuma,Tunduru,Namasakata,27.0,gravity,enough,0.0402,functional needs repair,1.0,0.0,5. Aucune action,P4
56910,Pwani,Mkuranga,Vikindu,1.0,submersible,enough,0.0129,functional,1.0,0.0,5. Aucune action,P4
20674,Arusha,Monduli,Makuyuni,3.0,other,seasonal,0.0488,functional,1.0,0.0,5. Aucune action,P4
9642,Iringa,Njombe,Njombe Urban,8.0,gravity,enough,0.0316,functional,1.0,0.0,5. Aucune action,P4
60901,Pwani,Rufiji,Utete,0.0,mono,enough,0.0066,functional,1.0,0.0,5. Aucune action,P4
19877,Kilimanjaro,Siha,Siha Kati,10.0,gravity,enough,0.0037,functional,1.0,0.0,5. Aucune action,P4
72702,Kilimanjaro,Siha,Siha Kati,11.0,gravity,enough,0.0062,functional,1.0,0.0,5. Aucune action,P4
22586,Kilimanjaro,Siha,Siha Kati,14.0,gravity,enough,0.0386,functional,1.0,0.0,5. Aucune action,P4
13418,Kilimanjaro,Siha,Siha Kati,10.0,gravity,enough,0.0037,functional,1.0,0.0,5. Aucune action,P4
62578,Ruvuma,Tunduru,Marumba,23.0,gravity,enough,0.0364,functional,1.0,0.0,5. Aucune action,P4
18299,Ruvuma,Tunduru,Marumba,2.0,submersible,enough,0.0112,functional needs repair,1.0,0.0,5. Aucune action,P4
63522,Kilimanjaro,Siha,Siha Kati,11.0,gravity,enough,0.0061,functional,1.0,0.0,5. Aucune action,P4
66582,Kilimanjaro,Siha,Siha Kati,4.0,gravity,enough,0.0037,functional,1.0,0.0,5. Aucune action,P4
71135,Iringa,Iringa Rural,Lumuli,2.0,gravity,enough,0.0384,functional,1.0,0.0,5. Aucune action,P4
61752,Iringa,Njombe,Kifanya,3.0,gravity,enough,0.0184,functional,1.0,0.0,5. Aucune action,P4
68008,Kilimanjaro,Siha,Siha Mashariki,11.0,gravity,enough,0.0042,functional,1.0,0.0,5. Aucune action,P4
63516,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0091,functional,1.0,0.0,5. Aucune action,P4
26225,Kilimanjaro,Siha,Siha Kati,6.0,gravity,enough,0.0036,functional,1.0,0.0,5. Aucune action,P4
71598,Pwani,Kibaha,Tumbi,1.0,mono,insufficient,0.0361,functional,1.0,0.0,5. Aucune action,P4
3205,Ruvuma,Tunduru,Marumba,2.0,submersible,enough,0.0125,functional needs repair,1.0,0.0,5. Aucune action,P4
320,Ruvuma,Tunduru,Mchoteka,18.0,gravity,enough,0.0498,functional,1.0,0.0,5. Aucune action,P4
4832,Kilimanjaro,Siha,Siha Kati,4.0,gravity,enough,0.004,functional,1.0,0.0,5. Aucune action,P4
19001,Kilimanjaro,Siha,Siha Kati,12.0,gravity,enough,0.0131,functional,1.0,0.0,5. Aucune action,P4
7709,Morogoro,Ulanga,Iragua,1.0,nira/tanira,enough,0.0339,functional,1.0,0.0,5. Aucune action,P4
41297,Kilimanjaro,Siha,Siha Kati,0.0,gravity,enough,0.0119,functional,1.0,0.0,5. Aucune action,P4
65316,Kilimanjaro,Siha,Siha Kati,6.0,gravity,enough,0.0034,functional,1.0,0.0,5. Aucune action,P4
13266,Morogoro,Ulanga,Itete,5.0,gravity,enough,0.0301,functional,1.0,0.0,5. Aucune action,P4
22751,Kilimanjaro,Siha,Siha Kati,13.0,gravity,enough,0.0066,functional,1.0,0.0,5. Aucune action,P4
22223,Kilimanjaro,Siha,Siha Kaskazini,5.0,gravity,enough,0.0271,functional,1.0,0.0,5. Aucune action,P4
66799,Ruvuma,Tunduru,Namasakata,27.0,gravity,enough,0.0387,functional needs repair,1.0,0.0,5. Aucune action,P4
8138,Pwani,Kibaha,Kibaha,2.0,mono,enough,0.0111,functional,1.0,0.0,5. Aucune action,P4
30300,Singida,Singida Rural,Irisya,23.0,afridev,insufficient,0.0327,functional,1.0,0.0,5. Aucune action,P4
22790,Tanga,Lushoto,Lushoto,4.0,gravity,enough,0.0423,functional,1.0,0.0,5. Aucune action,P4
16862,Kilimanjaro,Siha,Siha Kati,4.0,gravity,enough,0.0031,functional,1.0,0.0,5. Aucune action,P4
20971,Iringa,Njombe,Mdandu,3.0,gravity,enough,0.0394,functional,1.0,0.0,5. Aucune action,P4
17052,Morogoro,Ulanga,Itete,5.0,gravity,insufficient,0.0341,functional,1.0,0.0,5. Aucune action,P4
61636,Kilimanjaro,Siha,Siha Kaskazini,4.0,gravity,enough,0.0287,functional,1.0,0.0,5. Aucune action,P4
30311,Kilimanjaro,Siha,Siha Kati,3.0,gravity,enough,0.0032,functional,1.0,0.0,5. Aucune action,P4
4217,Tanga,Tanga,Mabokweni,5.0,gravity,enough,0.0469,functional,1.0,0.0,5. Aucune action,P4
15408,Kilimanjaro,Siha,Siha Mashariki,11.0,gravity,enough,0.0036,functional,1.0,0.0,5. Aucune action,P4
14063,Pwani,Rufiji,Ikwiriri,,submersible,enough,0.0297,functional,1.0,0.0,5. Aucune action,P4
42681,Kilimanjaro,Siha,Siha Kaskazini,4.0,gravity,enough,0.0442,functional,1.0,0.0,5. Aucune action,P4
16876,Pwani,Kibaha,Kibaha,1.0,mono,enough,0.0335,functional,1.0,0.0,5. Aucune action,P4
63679,Kilimanjaro,Siha,Siha Kati,10.0,gravity,enough,0.0042,functional,1.0,0.0,5. Aucune action,P4
50777,Pwani,Kibaha,Kibaha,13.0,mono,enough,0.0241,functional,1.0,0.0,5. Aucune action,P4
71438,Kilimanjaro,Siha,Siha Mashariki,6.0,gravity,enough,0.0022,functional,1.0,0.0,5. Aucune action,P4
56425,Kilimanjaro,Siha,Siha Mashariki,11.0,gravity,enough,0.0045,functional,1.0,0.0,5. Aucune action,P4
